Data Type,Subset Type,Target,Feature,Mean_Gradient,Std_Gradient,Abs_Mean_Gradient
SMRI,FTPC,c0b,P101,-0.008986078179999999,0.007664102420000001,0.008986078179999999
SMRI,FTPC,c0b,C8,0.00897889596,0.0079474094,0.00897889596
SMRI,FTPC,c0b,F84,0.00879091078,0.007144066320000001,0.00879091078
SMRI,FTPC,c0b,P63,0.00878855916,0.007475527060000001,0.00878855916
SMRI,FTPC,c0b,F156,0.008735606199999999,0.00741193074,0.008735606199999999
SMRI,FTPC,c0b,C20,0.00865218322,0.0076285497600000005,0.00865218322
SMRI,FTPC,c0b,F51,0.00862165614,0.00852207396,0.00862165614
SMRI,FTPC,c0b,F45,-0.00849424376,0.00735705074,0.00849424376
SMRI,FTPC,c0b,F110,0.00841062772,0.00798146382,0.00841062772
SMRI,FTPC,c0b,F83,-0.008406433639999999,0.00756885254,0.008406433639999999
SMRI,FTPC,c0b,C17,-0.008401218314,0.007757205540000001,0.008401218314
SMRI,FTPC,c0b,C29,-0.008373707567999999,0.00726468282,0.008373707567999999
SMRI,FTPC,c0b,F54,-0.0083232912,0.007284038600000001,0.0083232912
SMRI,FTPC,c0b,P25,0.008303358819999999,0.00750058876,0.008303358819999999
SMRI,FTPC,c0b,P105,0.008266658631,0.00853970052,0.008266658631
SMRI,FTPC,c0b,F94,-0.00810061552,0.0085915456,0.00810061552
SMRI,FTPC,c0b,P95,-0.007919324363999999,0.00766381964,0.007919324363999999
SMRI,FTPC,c0b,P103,-0.00778450884,0.007548052519999999,0.00778450884
SMRI,FTPC,c0b,P42,-0.00775339248,0.00792419988,0.00775339248
SMRI,FTPC,c0b,F24,0.007739852899999999,0.007179447680000001,0.007739852899999999
SMRI,FTPC,c0b,C26,0.007724460180000001,0.007249809460000001,0.007724460180000001
SMRI,FTPC,c0b,F74,-0.007653235359999999,0.007128681600000001,0.007653235359999999
SMRI,FTPC,c0b,F69,-0.007639324011999999,0.00772102152,0.007639324011999999
SMRI,FTPC,c0b,F134,-0.007592992862000001,0.00811058416,0.007592992862000001
SMRI,FTPC,c0b,T1,-0.00758481746,0.00744138302,0.00758481746
SMRI,FTPC,c0b,F162,0.0075543049,0.00721964412,0.0075543049
SMRI,FTPC,c0b,F49,-0.00750931592,0.00824187876,0.00750931592
SMRI,FTPC,c0b,P71,0.00744898222,0.007298004699999999,0.00744898222
SMRI,FTPC,c0b,P8,0.0073052983000000005,0.0081585249,0.0073052983000000005
SMRI,FTPC,c0b,F103,-0.007305201,0.00836059324,0.007305201
SMRI,FTPC,c0b,F166,-0.00730372828,0.00768721794,0.00730372828
SMRI,FTPC,c0b,F109,0.00728697552,0.00752147702,0.00728697552
SMRI,FTPC,c0b,P112,0.0072561002200000006,0.0087402674,0.0072561002200000006
SMRI,FTPC,c0b,F164,0.0072060054999999994,0.007272038359999999,0.0072060054999999994
SMRI,FTPC,c0b,P106,-0.00718311808,0.008059598939999999,0.00718311808
SMRI,FTPC,c0b,F25,0.0071545700480000005,0.00711655448,0.0071545700480000005
SMRI,FTPC,c0b,P123,0.007128108926,0.0077669713599999995,0.007128108926
SMRI,FTPC,c0b,F102,-0.0071244633799999995,0.00784321246,0.0071244633799999995
SMRI,FTPC,c0b,F116,0.007104771739999999,0.0066249282399999995,0.007104771739999999
SMRI,FTPC,c0b,C16,-0.00706446126,0.00766526706,0.00706446126
SMRI,FTPC,c0b,F124,0.007046849631999999,0.007488430400000001,0.007046849631999999
SMRI,FTPC,c0b,P50,-0.0070047995200000004,0.0070212968,0.0070047995200000004
SMRI,FTPC,c0b,F65,-0.0070044573,0.0076041626000000005,0.0070044573
SMRI,FTPC,c0b,C15,0.00698954774,0.0076867455,0.00698954774
SMRI,FTPC,c0b,F70,0.006935405680000001,0.007192169379999999,0.006935405680000001
SMRI,FTPC,c0b,P38,-0.006934489740000001,0.00769008286,0.006934489740000001
SMRI,FTPC,c0b,F155,0.006827485862,0.0073621675800000005,0.006827485862
SMRI,FTPC,c0b,P115,0.006767502659999999,0.00758168488,0.006767502659999999
SMRI,FTPC,c0b,F10,-0.006752735399999999,0.00696023682,0.006752735399999999
SMRI,FTPC,c0b,P72,0.00672554294,0.007785487959999999,0.00672554294
SMRI,FTPC,c0b,F29,-0.00665531764,0.00681711802,0.00665531764
SMRI,FTPC,c0b,F11,0.00664372954,0.007536168760000001,0.00664372954
SMRI,FTPC,c0b,F125,0.00662038444,0.00724701092,0.00662038444
SMRI,FTPC,c0b,F31,0.006534862380000001,0.007689675160000001,0.006534862380000001
SMRI,FTPC,c0b,P39,-0.00652368624,0.00712623562,0.00652368624
SMRI,FTPC,c0b,P100,0.006424540719999999,0.00772512238,0.006424540719999999
SMRI,FTPC,c0b,P37,0.0064073095,0.00762180482,0.0064073095
SMRI,FTPC,c0b,F161,0.006376327400000001,0.00731027038,0.006376327400000001
SMRI,FTPC,c0b,P93,0.006319631244,0.00795853698,0.006319631244
SMRI,FTPC,c0b,F60,0.0062920441,0.0074584653200000005,0.0062920441
SMRI,FTPC,c0b,F30,-0.006230743104,0.0077144831600000005,0.006230743104
SMRI,FTPC,c0b,F126,0.00620769626,0.007825382240000001,0.00620769626
SMRI,FTPC,c0b,F160,-0.006017805244,0.0067659228,0.006017805244
